WaferID, Point No , Film Thickness , Fit Rate , X[mm] , Y[mm] 
  ,37,3392,991,-38.1,-142
  ,38,3378,991,0,-140
  ,39,3392,993,38.1,-142
  ,40,3393,994,73.5,-127.3
  ,41,3393,994,103.9,-103.9
  ,42,3393,995,127.3,-73.5
  ,43,3392,995,142,-38.1
  ,44,3393,995,147,0
  ,45,3393,995,142,38.1
  ,46,3395,994,127.3,73.5
  ,47,3394,994,103.9,103.9
  ,48,3395,994,73.5,127.3
  ,49,3395,995,38.1,142
  ,1,3379,992,0,0
  ,2,3372,992,0,49
  ,3,3374,991,-34.7,34.7
  ,4,3371,991,-49,0
  ,5,3372,991,-34.7,-34.7
  ,6,3372,991,0,-49
  ,7,3373,992,34.7,-34.7
  ,8,3371,992,49,0
  ,9,3372,992,34.7,34.7
  ,10,3370,991,0,98
  ,11,3370,990,-37.5,90.5
  ,12,3369,990,-69.3,69.3
  ,13,3371,990,-90.5,37.5
  ,14,3370,990,-98,0
  ,15,3370,989,-90.5,-37.5
  ,16,3369,989,-69.3,-69.3
  ,17,3369,989,-37.5,-90.5
  ,18,3369,990,0,-98
  ,19,3369,991,37.5,-90.5
  ,20,3370,992,69.3,-69.3
  ,21,3371,992,90.5,-37.5
  ,22,3370,992,98,0
  ,23,3369,992,90.5,37.5
  ,24,3369,992,69.3,69.3
  ,25,3369,992,37.5,90.5
  ,26,3392,994,0,147
  ,27,3393,994,-38.1,142
  ,28,3392,993,-73.5,127.3
  ,29,3392,992,-103.9,103.9
  ,30,3392,992,-127.3,73.5
  ,31,3390,992,-142,38.1
  ,32,3392,992,-147,0
  ,33,3390,992,-142,-38.1
  ,34,3391,991,-127.3,-73.5
  ,35,3391,991,-103.9,-103.9
  ,36,3391,991,-73.5,-127.3
  ,37,3390,992,-38.1,-142
  ,38,3377,991,0,-140
  ,39,3390,993,38.1,-142
  ,40,3393,993,73.5,-127.3
  ,41,3393,995,103.9,-103.9
  ,42,3394,995,127.3,-73.5
  ,43,3391,995,142,-38.1
  ,44,3390,995,147,0
  ,45,3390,995,142,38.1
  ,46,3389,995,127.3,73.5
  ,47,3390,995,103.9,103.9
  ,48,3390,995,73.5,127.3
  ,49,3390,995,38.1,142
  ,1,3377,991,0,0
  ,2,3376,991,0,49
  ,3,3376,990,-34.7,34.7
  ,4,3375,990,-49,0
  ,5,3377,990,-34.7,-34.7
  ,6,3377,990,0,-49
  ,7,3374,991,34.7,-34.7
  ,8,3373,992,49,0
  ,9,3375,992,34.7,34.7
  ,10,3373,991,0,98
  ,11,3374,990,-37.5,90.5
  ,12,3375,989,-69.3,69.3
  ,13,3374,989,-90.5,37.5
  ,14,3374,989,-98,0
  ,15,3374,989,-90.5,-37.5
  ,16,3373,989,-69.3,-69.3
  ,17,3373,989,-37.5,-90.5
  ,18,3375,989,0,-98
  ,19,3374,990,37.5,-90.5
  ,20,3373,991,69.3,-69.3
  ,21,3372,992,90.5,-37.5
  ,22,3373,992,98,0
  ,23,3371,992,90.5,37.5
  ,24,3372,992,69.3,69.3
  ,25,3373,991,37.5,90.5
  ,26,3399,994,0,147
  ,27,3399,993,-38.1,142
  ,28,3399,993,-73.5,127.3
  ,29,3399,992,-103.9,103.9
  ,30,3399,992,-127.3,73.5
  ,31,3398,992,-142,38.1
  ,32,3400,992,-147,0
  ,33,3398,992,-142,-38.1
  ,34,3400,992,-127.3,-73.5
  ,35,3400,991,-103.9,-103.9
  ,36,3400,991,-73.5,-127.3
  ,37,3400,992,-38.1,-142
  ,38,3383,990,0,-140
  ,39,3399,992,38.1,-142
  ,40,3398,993,73.5,-127.3
  ,41,3398,994,103.9,-103.9
  ,42,3398,995,127.3,-73.5
  ,43,3396,995,142,-38.1
  ,44,3395,995,147,0
  ,45,3394,995,142,38.1
  ,46,3395,995,127.3,73.5
  ,47,3395,995,103.9,103.9
  ,48,3396,995,73.5,127.3
  ,49,3397,994,38.1,142
